date,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,c21,c22,c25,c26,c29,c30,d31,d32,d33,d39,d40,e41,e42,e43,e49,e50,f51,f52,f53,f57,f58,f59,f60,g61,g62,g63,g64,g67,g68,g69,g70,h71,h72,h73,h74,h75,h76,h77,h78,h79,h80
20180114,,,,,,18.28047752380371,18.364028930664062,18.93071937561035,19.409854888916016,,,,,,,18.098278045654297,18.235530853271484,18.509244918823242,18.565155029296875,,,,,,17.54930877685547,,,,,17.419527053833008,18.367958068847656,,,,17.77864646911621,,,,,,,17.31525993347168,,,,15.991777420043945,,16.894386291503906,,17.089017868041992,,,15.119779586791992,14.937868118286133,15.271158218383789,15.957128524780273,16.0972843170166,15.889389038085938,16.253568649291992,16.959030151367188,14.56704044342041
20180115,,,,16.397281646728516,,,,,,,,,,,,,,,,,,,,,,,,,,,18.934566497802734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180116,16.659013748168945,17.002716064453125,17.042985916137695,17.26329803466797,17.340044021606445,17.37523078918457,17.53826141357422,,,,16.563804626464844,17.19727325439453,17.178558349609375,16.76971435546875,,,,,17.38176155090332,17.85984230041504,16.571277618408203,,,,17.299047470092773,,16.56766700744629,16.9505558013916,,17.48818016052246,,16.16347312927246,16.592430114746094,17.222158432006836,,,15.895166397094727,15.989161491394043,16.956588745117188,,,,,,15.268115997314453,15.49145221710205,,,,,,,,14.427948951721191,,,,,,,
20180117,16.83109474182129,17.277908325195312,17.33763885498047,17.64305877685547,17.77848243713379,17.69906997680664,17.66093635559082,17.98427391052246,17.88142967224121,19.252336502075195,16.82583236694336,17.221263885498047,17.168352127075195,17.016094207763672,,17.36709213256836,17.16884994506836,17.658658981323242,,18.507999420166016,16.198034286499023,16.048749923706055,,,,17.961349487304688,15.920832633972168,16.145435333251953,,,16.840635299682617,15.70992660522461,15.546980857849121,,,,,15.23986530303955,,,,,16.93009376525879,,,,,,15.314582824707031,16.616350173950195,18.13874053955078,,,,,,15.242718696594238,15.753948211669922,15.906412124633789,16.22348976135254,14.998422622680664
20180118,17.499929428100586,17.975317001342773,18.149513244628906,18.20656394958496,18.21666717529297,18.207984924316406,18.35388946533203,18.823463439941406,18.89306640625,19.312326431274414,17.798749923706055,18.24673843383789,18.240001678466797,17.768245697021484,17.862049102783203,18.057777404785156,18.11419105529785,18.110597610473633,17.704145431518555,18.72076416015625,17.716655731201172,17.611953735351562,17.879167556762695,,17.774017333984375,19.04244613647461,17.52576446533203,17.85454750061035,,17.788593292236328,18.823200225830078,17.20309066772461,17.621700286865234,18.10126495361328,17.29491424560547,18.549283981323242,16.622291564941406,16.719825744628906,17.440349578857422,,17.726499557495117,17.478404998779297,17.988679885864258,15.682722091674805,16.05586814880371,16.47165298461914,17.205930709838867,16.746347427368164,16.421998977661133,17.806610107421875,18.63492774963379,15.106282234191895,15.555387496948242,15.25882339477539,15.457540512084961,,16.178592681884766,16.14446449279785,16.36674690246582,17.74320411682129,
20180119,,,19.3602294921875,19.487430572509766,19.44447898864746,19.38763999938965,19.32982635498047,19.804330825805664,19.850759506225586,19.952880859375,,,19.17434310913086,18.986183166503906,19.20718765258789,19.198020935058594,19.23092269897461,19.283763885498047,18.45711326599121,19.240867614746094,,18.40081024169922,19.317838668823242,,18.154375076293945,19.54805564880371,18.17486000061035,18.626331329345703,,18.175355911254883,19.148611068725586,17.969816207885742,18.319095611572266,19.219890594482422,18.244375228881836,18.703298568725586,,17.60365867614746,18.429466247558594,,18.739049911499023,18.164745330810547,18.538368225097656,,16.61676597595215,16.732999801635742,18.130624771118164,18.03280258178711,18.258281707763672,18.965200424194336,19.225797653198242,,,16.174396514892578,16.498167037963867,17.395450592041016,17.223546981811523,16.8387508392334,17.16061019897461,18.377588272094727,17.690610885620117
20180120,,,,,,,,,,,,,,,,,,,,,,,,,,,16.609718322753906,,,,,16.362260818481445,,,,,16.168842315673828,,,,,,,,,,,,,,,,,,,,,,,,15.123444557189941
20180121,,,,,,,,,,,,,,,,,,,,,,,,,,,16.55081558227539,,,,,16.413606643676758,16.563453674316406,,,,15.915374755859375,16.10723876953125,16.64480209350586,,,,,,15.497664451599121,16.32924461364746,16.560409545898438,,,,,,14.972915649414062,14.745367050170898,14.835000038146973,16.059017181396484,15.683136940002441,,,,
20180122,,,,,,,,19.135087966918945,19.22269630432129,19.61161231994629,,,,18.124595642089844,18.235124588012695,18.296829223632812,18.368305206298828,,,19.31743812561035,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.262439727783203,16.903308868408203,,,,,,,,,16.42985725402832,,,
20180123,17.29792594909668,17.81847381591797,18.07525634765625,18.300048828125,18.39712142944336,18.4493408203125,18.642841339111328,18.973142623901367,19.364038467407227,19.74867820739746,17.205787658691406,18.422443389892578,18.442087173461914,18.256715774536133,18.341352462768555,18.47510528564453,18.74195098876953,18.871292114257812,18.413747787475586,19.19569206237793,16.756526947021484,16.90599822998047,18.923978805541992,,18.127124786376953,19.80449104309082,,,,18.462499618530273,19.94484519958496,,,,,,15.70150089263916,,,,,,,15.748279571533203,15.684781074523926,15.929333686828613,,,,,,,15.004822731018066,14.598917961120605,15.402552604675293,16.1860408782959,,,,,
20180124,18.06787872314453,18.46900749206543,18.708887100219727,18.75749969482422,18.921146392822266,18.836944580078125,18.898908615112305,19.00555419921875,19.152935028076172,20.032073974609375,,,19.04769515991211,18.78070831298828,18.593852996826172,18.72715187072754,18.846879959106445,18.546157836914062,17.886125564575195,18.868927001953125,17.400651931762695,,18.819143295288086,,,19.658750534057617,17.248926162719727,17.656681060791016,,,,17.007904052734375,17.579092025756836,17.80095100402832,,,16.375972747802734,16.510799407958984,17.224712371826172,,,,,16.1579532623291,15.864707946777344,15.872382164001465,16.597984313964844,,,,,15.858362197875977,15.415331840515137,15.088616371154785,15.400343894958496,16.197011947631836,16.331636428833008,16.037155151367188,,,
20180125,,,,,,,,,20.419832229614258,20.5654296875,,,,,,,,19.538278579711914,19.36273193359375,19.992080688476562,,,,,19.094297409057617,20.165081024169922,,,,19.20386505126953,,,,,,,,,,,,,,,,,,,,,18.561227798461914,,,,,,,,,,
20180126,17.995460510253906,18.59329605102539,19.065174102783203,18.964160919189453,18.880863189697266,,,,,,18.10100555419922,18.964582443237305,19.278371810913086,19.028013229370117,18.943172454833984,,,,,,17.959686279296875,18.011764526367188,,,,,17.840808868408203,18.09518814086914,,,,17.635072708129883,17.929594039916992,17.89544677734375,,,16.98744010925293,17.25409698486328,17.496938705444336,,,,,16.540178298950195,,16.67524528503418,17.287891387939453,17.770000457763672,,,,15.61850643157959,15.821810722351074,15.311266899108887,15.772430419921875,16.697250366210938,16.95870018005371,16.694091796875,,,
20180127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180128,,,,,,,,,,21.46393394470215,,,,,,,,,,20.965694427490234,,,,,,,18.870805740356445,18.84568214416504,,,,,18.93096160888672,19.332530975341797,19.83112335205078,,,18.648488998413086,18.537006378173828,21.333330154418945,20.46527862548828,19.49395179748535,,17.742319107055664,,18.191776275634766,18.45823860168457,19.97385597229004,19.73114013671875,19.209156036376953,,17.437915802001953,17.41840362548828,17.049266815185547,17.271455764770508,18.1936092376709,18.344125747680664,19.07939338684082,19.41471290588379,19.224899291992188,
20180129,,,,21.171749114990234,21.328357696533203,21.090831756591797,,,21.66088104248047,21.292160034179688,,,,,20.825498580932617,20.814558029174805,21.296775817871094,,,21.01481056213379,,,,21.760181427001953,,,,,,,,,,,,,,,,,21.520118713378906,,,,,,,20.901941299438477,20.4514102935791,,,,,,,,,19.513750076293945,19.99481964111328,19.96320152282715,20.323280334472656
20180130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180131,,18.355680465698242,18.38283348083496,,,,,,,,,,19.611968994140625,19.320554733276367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.249667167663574,,,,,,,,
