date,GAB,Ceduna W,Ceduna E,Pt Lincoln W,Pt Lincoln E,Spencer Gulf N,Spencer Gulf C,Spencer Gulf S,SVG - NW,SVG - NE,SVG - SW,SVG - SE,KI - W,KI - E,Victor - W,Victor - E,Lk Alex,Victor Harbour-Mt Gambier,Mt Gambier,Pt Fairy
20240905,15.968268394470215,15.559858322143555,14.682999610900879,,14.403711318969727,14.502429008483887,14.655062675476074,14.698002815246582,,,14.460817337036133,,14.870366096496582,14.703466415405273,14.520255088806152,14.05140495300293,,13.581928253173828,,
20240906,,,,,,,,,,,,,,,,,,,,
20240907,,,,,,15.411499977111816,14.81838321685791,14.692264556884766,14.420269012451172,14.461576461791992,14.308660507202148,14.20689582824707,15.20445442199707,14.903216361999512,14.397043228149414,13.80539608001709,13.58226203918457,13.849809646606445,13.682445526123047,13.009699821472168
20240908,15.74915599822998,14.901972770690918,14.540794372558594,,,,,,,,,,,,,,,14.659717559814453,14.021830558776855,13.170190811157227
20240909,15.403524398803711,15.07406234741211,14.717364311218262,,,13.877565383911133,,,,,,,,,,,,,,
20240910,15.099493026733398,14.951194763183594,14.007734298706055,13.718432426452637,13.624191284179688,14.646988868713379,14.243260383605957,13.393020629882812,13.866785049438477,,,13.412946701049805,,,,,,13.904176712036133,12.988142013549805,
20240911,,15.672022819519043,15.043509483337402,14.812374114990234,14.418954849243164,14.35889720916748,14.403217315673828,14.301436424255371,14.082785606384277,14.256904602050781,14.060640335083008,13.990086555480957,,14.155076026916504,13.931257247924805,13.679523468017578,14.157763481140137,13.410850524902344,13.990047454833984,
20240912,,,,,,,,,,,,,,,,,,,,
20240913,15.057971954345703,,,,,,,,,,,,,,,,,,,
20240914,,,,,,,,,,,,,,,,,,,,
20240915,15.174675941467285,14.672255516052246,14.469999313354492,,,14.71456241607666,14.43299388885498,,14.247271537780762,14.354926109313965,13.968223571777344,13.953076362609863,,14.247014045715332,13.863887786865234,13.394660949707031,13.682969093322754,13.404006958007812,,
20240917,,,15.255768775939941,15.15648365020752,14.468612670898438,14.563711166381836,14.366325378417969,14.339404106140137,13.892932891845703,13.965858459472656,13.830602645874023,13.824522018432617,14.69314193725586,13.971948623657227,,,,,,
20240918,16.24759864807129,,,,,,,,,,,,,,14.69779109954834,14.341317176818848,,13.913776397705078,,12.798916816711426
20240919,15.451088905334473,14.859406471252441,14.418959617614746,,,,,,,,,,,,,,,,14.49119758605957,13.496177673339844
