date,Esperance_1,Esperance_2,Esperance_3,Mundrabilla,Eucla_1,Eucla_2,Yalata,Ceduna
20200626,17.75591468811035,16.817310333251953,16.456926345825195,16.312589645385742,15.996562004089355,16.24089813232422,16.05104637145996,15.79045295715332
20200627,17.93378257751465,16.88922691345215,16.36216163635254,15.935596466064453,16.18074607849121,16.56037712097168,16.570959091186523,16.415441513061523
20200628,,,,16.670148849487305,16.27864646911621,16.489377975463867,16.334360122680664,16.184722900390625
20200629,,,,,,17.041759490966797,16.763898849487305,16.279006958007812
20200630,17.391937255859375,16.86455535888672,16.400449752807617,16.032665252685547,,,,
20200701,17.140853881835938,16.39924430847168,16.46040153503418,15.221776008605957,15.893595695495605,16.25674057006836,16.03244400024414,
20200702,17.23112678527832,16.342575073242188,15.721619606018066,15.483452796936035,15.375090599060059,15.90510368347168,16.05027198791504,15.986757278442383
20200703,18.030664443969727,17.125934600830078,16.450176239013672,15.773519515991211,15.4622220993042,15.869667053222656,15.758072853088379,15.517675399780273
20200704,,,,,,16.329343795776367,15.910785675048828,15.61841106414795
20200705,17.422998428344727,16.551469802856445,,,,,,
20200706,17.2763729095459,16.930103302001953,16.540502548217773,16.02067756652832,15.64276123046875,15.709336280822754,,
20200707,17.18891143798828,16.84590721130371,,15.796743392944336,15.97270679473877,16.183975219726562,15.950836181640625,15.684338569641113
20200708,17.790842056274414,16.863401412963867,16.218624114990234,15.63139820098877,15.514605522155762,15.925756454467773,15.975860595703125,15.838411331176758
20200709,,,16.98499870300293,16.517581939697266,15.997106552124023,15.975147247314453,15.764660835266113,15.50121784210205
20200710,,,,,,16.08419418334961,16.61135482788086,
20200711,16.70281219482422,16.545637130737305,,15.25668716430664,14.89109992980957,,,
20200712,16.82958221435547,,,15.385124206542969,15.25905990600586,15.704999923706055,15.234447479248047,14.986312866210938
20200713,17.3700008392334,16.796262741088867,,,14.996103286743164,15.59633731842041,15.637580871582031,15.329327583312988
20200714,,,16.81043243408203,16.049846649169922,15.456450462341309,15.739028930664062,15.668985366821289,15.44591236114502
20200715,,,,,,16.5875244140625,16.24566078186035,15.735865592956543
20200716,17.292728424072266,16.392715454101562,15.839476585388184,15.240700721740723,,,,
20200717,,,16.11878204345703,15.991954803466797,15.758180618286133,16.116819381713867,16.046958923339844,
20200718,17.12078094482422,15.899206161499023,15.519250869750977,14.741487503051758,14.979351997375488,,,
20200719,18.32022476196289,16.51683807373047,16.191577911376953,15.224364280700684,14.909793853759766,15.525245666503906,15.279034614562988,15.197840690612793
20200720,,,,,15.390262603759766,15.337202072143555,14.840402603149414,14.602685928344727
20200721,,17.285863876342773,,,,,,15.458014488220215
20200722,17.442577362060547,16.522428512573242,15.925347328186035,14.862083435058594,14.694798469543457,15.102482795715332,,
20200723,,16.14998435974121,15.94800853729248,15.480409622192383,15.216633796691895,15.640761375427246,15.62165641784668,15.293071746826172
20200724,16.774932861328125,16.111858367919922,15.753060340881348,15.009503364562988,14.639748573303223,15.332448959350586,15.335000991821289,15.423160552978516
20200725,,,,,,15.375332832336426,15.039650917053223,15.005050659179688
20200726,,,,,,14.266928672790527,,
20200727,17.02740478515625,16.10207176208496,15.206844329833984,15.249116897583008,,,,
20200728,,,16.26446533203125,15.878162384033203,15.476249694824219,16.042423248291016,15.849714279174805,15.672237396240234
20200729,18.178333282470703,16.273469924926758,15.709598541259766,15.26486587524414,15.008844375610352,15.080389976501465,15.529059410095215,15.51437759399414
20200730,,18.02581214904785,16.72880744934082,15.891962051391602,15.061665534973145,15.273026466369629,15.072709083557129,14.832196235656738
20200731,,,,,,16.513580322265625,16.07689666748047,15.620369911193848
20200801,,16.041095733642578,15.357330322265625,15.00562572479248,,,,
20200802,17.300214767456055,15.834192276000977,15.200358390808105,,,,,
20200803,17.376815795898438,15.963211059570312,15.317428588867188,,,14.903332710266113,,
20200804,,,,,,15.186628341674805,15.239882469177246,15.022571563720703
20200805,,,,15.541251182556152,,15.49032211303711,,
20200806,,,,,,,,
20200807,,,15.072877883911133,14.973989486694336,,,,
20200808,16.575586318969727,15.386496543884277,14.909652709960938,14.745973587036133,14.340885162353516,14.944701194763184,14.825654983520508,14.48650074005127
20200809,17.304235458374023,15.841432571411133,15.465211868286133,15.07685375213623,14.620909690856934,15.078156471252441,14.882404327392578,14.130867958068848
20200810,,,,,,,,14.961173057556152
20200811,16.09452247619629,,,,,,15.60242748260498,15.776921272277832
20200812,16.489450454711914,15.224727630615234,14.939340591430664,14.417105674743652,14.093086242675781,,,
20200813,16.363563537597656,15.31340217590332,14.913954734802246,14.569771766662598,14.269999504089355,14.395943641662598,14.56902027130127,14.367705345153809
20200814,16.800148010253906,15.662238121032715,15.257283210754395,14.916962623596191,14.552337646484375,14.869421005249023,14.89013957977295,14.718635559082031
20200815,,,15.93989086151123,15.450714111328125,14.827287673950195,14.964823722839355,14.994621276855469,14.707822799682617
20200816,,,,,,15.723671913146973,15.801959037780762,15.165865898132324
20200817,16.1153621673584,15.991304397583008,15.788585662841797,15.485062599182129,,,,
20200818,,15.299493789672852,15.376237869262695,15.569453239440918,15.003377914428711,15.160805702209473,15.183539390563965,
20200819,16.215991973876953,15.131168365478516,14.863468170166016,14.784379005432129,14.46360969543457,14.823090553283691,14.898077011108398,14.862458229064941
20200820,16.96877670288086,16.28884506225586,15.348319053649902,14.908051490783691,14.558273315429688,14.74047565460205,14.904918670654297,14.948439598083496
20200821,,,,,15.331324577331543,15.233880996704102,15.189545631408691,14.901928901672363
20200822,,,,,,,,15.284810066223145
20200823,15.862375259399414,,,,,,,
20200824,15.922307968139648,15.474220275878906,15.237727165222168,14.761938095092773,14.49892520904541,,,14.872169494628906
20200825,16.799625396728516,15.914870262145996,15.203737258911133,14.947123527526855,14.433019638061523,14.819417953491211,14.926156044006348,14.927603721618652
20200826,,,15.77174186706543,14.406787872314453,14.407734870910645,15.1768798828125,15.107499122619629,14.973125457763672
20200827,16.35670280456543,,,,,,15.786084175109863,15.583148002624512
20200828,16.981660842895508,16.197956085205078,15.632326126098633,15.173690795898438,14.383722305297852,,,
20200829,16.682554244995117,16.121904373168945,15.900749206542969,16.066068649291992,15.663230895996094,15.71136474609375,15.67913818359375,15.742568016052246
20200830,,15.013143539428711,15.382349967956543,14.866174697875977,14.719051361083984,14.864189147949219,14.913691520690918,14.688008308410645
20200831,16.584312438964844,16.298608779907227,16.000951766967773,15.480502128601074,14.852272987365723,14.566446304321289,,
20200901,,,,,,15.939268112182617,15.632023811340332,15.298209190368652
20200902,16.469430923461914,15.709999084472656,15.645167350769043,15.546517372131348,,,,
20200903,16.34136390686035,15.648667335510254,15.36635971069336,15.129439353942871,14.768333435058594,14.976033210754395,,
20200904,16.625391006469727,15.877766609191895,15.513099670410156,15.314417839050293,15.113199234008789,15.340560913085938,15.194381713867188,14.96772289276123
20200905,17.157276153564453,16.538394927978516,16.084339141845703,15.483555793762207,14.799108505249023,15.081085205078125,15.105125427246094,15.126935005187988
20200906,,,,,,15.991532325744629,15.792280197143555,15.523903846740723
20200907,,,,,,,,
20200908,16.325353622436523,15.858189582824707,15.601994514465332,,,,,
20200909,16.709915161132812,16.101404190063477,15.762762069702148,15.48557186126709,15.079989433288574,15.047369003295898,15.516103744506836,15.558374404907227
20200910,17.373563766479492,16.67546272277832,,15.771005630493164,15.501340866088867,15.581705093383789,15.627063751220703,15.682612419128418
20200911,,,,,15.72438907623291,15.747454643249512,,16.217117309570312
20200912,,,,,,,,15.9698486328125
20200913,16.547203063964844,16.087284088134766,15.426709175109863,14.94977855682373,14.491063117980957,,,
20200914,16.56129264831543,16.154043197631836,15.856337547302246,15.557938575744629,15.198291778564453,15.055800437927246,15.069534301757812,15.052924156188965
